"","b_Intercept","sd_subject_id__Intercept","Intercept","r_subject_id[401,Intercept]","r_subject_id[402,Intercept]","r_subject_id[403,Intercept]","r_subject_id[404,Intercept]","r_subject_id[405,Intercept]","r_subject_id[406,Intercept]","r_subject_id[407,Intercept]","r_subject_id[408,Intercept]","r_subject_id[409,Intercept]","r_subject_id[410,Intercept]","r_subject_id[411,Intercept]","r_subject_id[412,Intercept]","r_subject_id[413,Intercept]","r_subject_id[415,Intercept]","r_subject_id[416,Intercept]","r_subject_id[417,Intercept]","r_subject_id[418,Intercept]","r_subject_id[419,Intercept]","r_subject_id[420,Intercept]","r_subject_id[421,Intercept]","r_subject_id[422,Intercept]","r_subject_id[423,Intercept]","r_subject_id[424,Intercept]","r_subject_id[425,Intercept]","r_subject_id[426,Intercept]","r_subject_id[427,Intercept]","lprior","lp__"
"31",0.075748087,0.051515635,0.075748087,0.016015159,0.012292135,0.035349383,-0.019056967,-0.050879269,-0.055638463,0.061285975,-0.098398054,-0.060365355,-0.004471098,-0.040252968,0.015363702,-0.101959,-0.080810813,0.038981398,0.06462123,-0.040150072,-0.016211964,-0.061865268,-0.0061779823,0.0023790068,0.01529729,-0.05592664,-0.019403458,0.083390237,0.072864194,-1.3771943,-1997.9633
"32",0.082288261,0.050364322,0.082288261,-0.050982219,0.086895562,-0.00037268725,0.091989006,-0.012342998,-0.0392171,0.048526101,-0.07291012,0.079562145,0.076989861,-0.028895596,0.006920317,0.015828157,-0.14547575,0.074575161,-0.040947493,0.048976733,0.052509222,-0.027787537,-0.0091041546,-0.077363517,0.066328629,-0.025589083,0.050870775,0.017428704,-0.067459704,-1.3762727,-2001.6815
"33",0.087459379,0.078051963,0.087459379,-0.092609015,-0.090071258,-0.026558648,-0.10413804,0.034254152,-0.028497221,-0.027892199,-0.011172533,-0.056851238,-0.06829798,0.12014081,-0.043533026,-0.037358432,0.13594303,0.0064987295,-0.061379435,-0.11146139,-0.00077859475,0.078903443,-0.06938971,-0.094761161,-0.14647642,0.032735137,-0.019667987,-0.04814055,0.039915722,-1.4041554,-1994.9037
"34",0.051141562,0.01820663,0.051141562,0.017682605,-0.001976694,0.0011831421,-0.0031637022,0.010345443,0.0024526673,0.016574529,-0.0024338267,-0.017128195,-0.0099984144,-0.0050018048,0.024636598,-0.045378114,-0.0012867536,-0.0091343356,0.029272308,-0.0080790449,0.0090247414,0.0072667666,0.031509095,0.01113069,0.033618058,0.0073500148,0.0023490665,-0.0067142651,-0.015752983,-1.3431915,-1996.2121
"35",0.031859312,0.22643244,0.031859312,0.3091998,0.049842331,0.0060104652,-0.1171148,0.13982123,-0.14571693,0.25646635,0.28089233,0.10457591,-0.38892025,-0.12539105,0.11015343,-0.054882969,0.23946247,0.18776397,0.075736566,0.21055854,0.31317779,0.20462109,0.060763461,-0.3144411,0.12296231,-0.0015658292,0.38189046,0.022207649,-0.30990786,-1.5510616,-1992.8941
"36",0.028002508,0.22936623,0.028002508,0.26444315,0.019048763,-0.051275682,-0.042727433,0.10551845,-0.13981919,0.28364376,0.21625508,0.033606956,-0.3628715,-0.13602422,0.11712543,-0.017665864,0.1603388,0.23400491,0.084709493,0.19284774,0.39623437,0.15873212,-2.0334813e-05,-0.30420911,-0.037569181,0.026285791,0.37087488,0.046635585,-0.2945293,-1.5539441,-1989.9276
"37",0.07696103,0.096612499,0.07696103,-0.12145969,0.038888763,0.058832543,-0.093096746,-0.092968501,0.056336608,-0.013328328,-0.094069958,-0.080107134,0.036386627,0.16021664,-0.027965762,0.012154043,-0.035640452,-0.14541787,-0.022817098,0.007136875,-0.08520647,-0.14629491,-0.12590494,-0.1627258,0.026831112,0.00051294536,-0.078894684,0.065751537,-0.053606496,-1.4223324,-1989.042
"38",0.083016221,0.15316763,0.083016221,-0.17130883,-0.0050268657,0.12620309,-0.19783616,-0.10953628,0.12054869,-0.0028942837,-0.16402054,-0.049119961,0.020237254,0.27758726,0.016891343,-0.048535144,-0.053277441,-0.22653574,-0.01040135,0.0065219627,-0.12919824,-0.22541101,-0.21246503,-0.26960109,0.097062471,-0.02831103,-0.17174116,0.096864271,-0.1189241,-1.4791028,-1988.8275
"39",0.048415863,0.1563211,0.048415863,0.092702446,0.2846393,0.15841855,-0.14385763,-0.04679011,-0.038823587,0.07669346,0.14419798,-0.067411687,-0.22261557,0.1346704,0.037957882,-0.13453917,-0.18277649,-0.16483292,0.22010647,0.13089021,0.3795065,-0.18080649,-0.019581711,-0.18939266,-0.10760485,-0.11571232,0.23651234,0.042744313,-0.11396094,-1.4812456,-1987.6779
"40",0.025504398,0.075771736,0.025504398,0.056138207,-0.019281926,0.043195838,-0.020461063,-0.093355732,0.035485952,0.0025454129,-0.083705553,-0.059228466,0.071924939,0.091707441,0.068543526,0.038849417,0.075535276,-0.0071388564,-0.034667529,0.039565076,-0.079881536,0.051669703,-0.078399121,-0.078751631,-0.065300819,0.076196524,-0.0086152263,0.061830461,-0.072132192,-1.4003199,-1989.6734
